2020-04-26 00:48:00.213 [info] <0.60.0> SIGTERM received - shutting down
2020-04-26 01:01:00.001 [info] <0.44.0> Application lager started on node nonode@nohost
2020-04-26 01:01:00.039 [info] <0.44.0> Application xmerl started on node nonode@nohost
2020-04-26 01:01:00.127 [info] <0.44.0> Application sasl started on node nonode@nohost
2020-04-26 01:01:00.170 [info] <0.44.0> Application tools started on node nonode@nohost
2020-04-26 01:01:00.222 [info] <0.44.0> Application jsx started on node nonode@nohost
2020-04-26 01:01:00.263 [info] <0.44.0> Application ranch started on node nonode@nohost
2020-04-26 01:01:00.279 [info] <0.44.0> Application recon started on node nonode@nohost
2020-04-26 01:01:00.385 [info] <0.44.0> Application credentials_obfuscation started on node nonode@nohost
2020-04-26 01:01:00.386 [info] <0.44.0> Application rabbit_common started on node nonode@nohost
2020-04-26 01:01:00.434 [info] <0.44.0> Application amqp_client started on node nonode@nohost
2020-04-26 01:01:00.454 [info] <0.44.0> Application amqp started on node nonode@nohost
2020-04-26 01:01:00.465 [info] <0.44.0> Application jason started on node nonode@nohost
2020-04-26 01:01:00.500 [info] <0.44.0> Application connection started on node nonode@nohost
2020-04-26 01:01:00.513 [info] <0.44.0> Application decimal started on node nonode@nohost
2020-04-26 01:01:00.569 [info] <0.44.0> Application db_connection started on node nonode@nohost
2020-04-26 01:01:00.635 [info] <0.44.0> Application postgrex started on node nonode@nohost
2020-04-26 01:01:00.688 [info] <0.44.0> Application ecto started on node nonode@nohost
2020-04-26 01:01:00.697 [info] <0.44.0> Application ecto_sql started on node nonode@nohost
2020-04-26 01:01:00.768 [info] <0.44.0> Application cowlib started on node nonode@nohost
2020-04-26 01:01:00.789 [info] <0.44.0> Application cowboy started on node nonode@nohost
2020-04-26 01:01:00.794 [info] <0.44.0> Application plug_cowboy started on node nonode@nohost
2020-04-26 01:01:00.814 [info] <0.44.0> Application phoenix_ecto started on node nonode@nohost
2020-04-26 01:03:53.560 [info] <0.44.0> Application lager started on node nonode@nohost
2020-04-26 01:03:53.592 [info] <0.44.0> Application xmerl started on node nonode@nohost
2020-04-26 01:03:53.663 [info] <0.44.0> Application sasl started on node nonode@nohost
2020-04-26 01:03:53.676 [info] <0.44.0> Application tools started on node nonode@nohost
2020-04-26 01:03:53.684 [info] <0.44.0> Application jsx started on node nonode@nohost
2020-04-26 01:03:53.700 [info] <0.44.0> Application ranch started on node nonode@nohost
2020-04-26 01:03:53.712 [info] <0.44.0> Application recon started on node nonode@nohost
2020-04-26 01:03:53.796 [info] <0.44.0> Application credentials_obfuscation started on node nonode@nohost
2020-04-26 01:03:53.799 [info] <0.44.0> Application rabbit_common started on node nonode@nohost
2020-04-26 01:03:53.846 [info] <0.44.0> Application amqp_client started on node nonode@nohost
2020-04-26 01:03:53.860 [info] <0.44.0> Application amqp started on node nonode@nohost
2020-04-26 01:03:53.877 [info] <0.44.0> Application jason started on node nonode@nohost
2020-04-26 01:03:53.889 [info] <0.44.0> Application connection started on node nonode@nohost
2020-04-26 01:03:53.901 [info] <0.44.0> Application decimal started on node nonode@nohost
2020-04-26 01:03:53.952 [info] <0.44.0> Application db_connection started on node nonode@nohost
